15.71,53.22,57.12,29.04,11.9,12.13,8.76,6.66,0.0
12.89,36.53,60.85,39.5,11.98,12.23,8.73,7.31,0.0
16.57,44.82,75.56,41.07,12.85,13.06,7.03,6.86,0.0
20.17,40.02,63.49,36.27,11.6,11.41,10.01,8.88,0.0
19.53,46.47,53.57,48.6,16.81,15.4,11.15,8.69,0.0
16.55,39.67,51.22,28.93,11.89,9.19,7.57,5.89,0.0
18.69,48.27,64.89,27.19,12.87,11.75,9.54,7.83,0.0
17.22,42.03,52.34,37.73,11.66,9.95,7.56,7.68,0.0
12.73,41.3,48.18,33.97,13.76,8.52,8.7,4.53,0.0
13.87,35.94,51.03,25.05,11.94,8.91,5.5,5.4,0.0
30.37,41.11,55.58,42.1,11.3,11.28,7.82,7.72,0.0
31.79,49.51,75.67,34.18,14.21,16.16,9.24,9.43,0.0
20.09,52.3,73.73,51.59,19.69,18.7,10.93,9.9,0.0
18.44,50.58,64.39,37.25,12.41,14.91,11.24,6.32,0.0
24.98,43.83,53.11,29.3,13.85,13.96,10.59,9.24,0.0
25.65,50.21,65.85,38.63,14.24,20.55,11.46,9.68,0.0
19.95,45.34,63.5,47.67,15.82,15.35,11.99,8.2,0.0
26.05,40.8,57.62,44.35,14.3,17.16,11.84,8.54,0.0
20.93,37.65,61.77,34.48,15.67,17.3,12.25,8.06,0.0
22.12,39.86,53.19,40.87,9.44,11.48,9.47,4.93,0.0
